designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag
Gaia DR3 3241812182259602816,3241812182259602816,77.0360626448411,7.300305205253939,0.5647048774882953,0.028234497,0.91309595,26167.819227129803,8.174098,3201.3098,14.642948,14114.538833567396,20.58492,685.6737,14.9643755,17342.53421270368,18.950209,915.1632,14.150114
Gaia DR3 978657127878811776,978657127878811776,105.1516556603649,48.379381835338464,1.2260999773907229,0.061303373,1.0197759,3623.191871565085,3.4147844,1061.0309,16.789639,1278.074496314493,19.453966,65.69737,17.572151,3433.8261928454895,20.68889,165.9744,15.90845
Gaia DR3 1815772779591205248,1815772779591205248,308.9560416736393,19.840409948592036,1.2328041390523146,0.06163857,0.9919913,2934.3029988664375,1.9070282,1538.6783,17.018604,973.7753871227405,9.357119,104.06787,17.867395,2832.5753452296303,11.36322,249.27576,16.117441
Gaia DR3 5705894083148674176,5705894083148674176,131.64188463665033,-17.996663408063238,0.6017916968404112,0.030088788,1.647787,25518.78007581662,4.963903,5140.87,14.6702175,13387.2540701691,10.799673,1239.5981,15.021813,17432.872676472125,13.226029,1318.073,14.144473
Gaia DR3 5877606502068530560,5877606502068530560,219.0317789447827,-61.48422190271372,0.7141690767622633,0.035707504,1.0056422,10214.849399554008,3.0181477,3384.4763,15.664287,3741.985752099483,7.484074,499.99313,16.405787,9393.170245966245,9.537804,984.83575,14.815865
Gaia DR3 5339785096579376640,5339785096579376640,171.25119016632422,-57.25962539520801,0.26313164853781945,0.013156232,1.0399439,53116.77692110284,6.718719,7905.7896,13.874288,19438.790157712254,16.227854,1197.8657,14.616869,48213.903123619195,14.344728,3361.0886,13.039965
Gaia DR3 4204781022967881216,4204781022967881216,288.36629536761586,-7.690533623207086,1.1388166174937289,0.056939315,1.1784737,7305.794716624693,17.007366,429.5665,16.028198,2859.1499547825533,35.962315,79.50406,16.69795,6528.241449259746,49.511963,131.8518,15.210905
Gaia DR3 4478050486140121344,4478050486140121344,273.92573417959085,7.33566080481021,0.6290026653320299,0.031449296,1.0503153,12722.571102092259,4.0369506,3151.53,15.42593,5799.124872077213,10.383745,558.481,15.930136,9869.364371337264,10.5770235,933.09467,14.762173
Gaia DR3 5529038569837794816,5529038569837794816,129.84468221174888,-38.969719818589034,0.5604222292818574,0.028020365,1.0985641,11994.111306816229,3.4710515,3455.4692,15.489946,5429.0661661523045,12.584763,431.39996,16.00173,9519.315966621814,10.826636,879.24963,14.801381
Gaia DR3 5705133946952791808,5705133946952791808,131.51924573343916,-19.47947454735034,0.47328311330948963,0.023663526,1.0759126,17223.070151885982,3.8207412,4507.7827,15.097091,8901.801383873293,11.975292,743.34735,15.464848,11902.981660593488,14.702566,809.5853,14.558756
Gaia DR3 5340127079046166272,5340127079046166272,168.3968687713991,-56.35505861263171,0.5595172829494214,0.027975118,0.9936103,9877.675209290632,3.670774,2690.8972,15.70073,5143.972622661036,12.632682,407.19562,16.060295,6961.724661989854,16.499971,421.92343,15.141104
Gaia DR3 4528174644267028224,4528174644267028224,271.958334484772,20.826419767801156,0.4905420570770654,0.024526447,0.97204834,15977.77415602494,3.1401896,5088.156,15.178576,8375.54480430879,11.715926,714.88544,15.53101,10808.939954975447,10.889145,992.6344,14.663438
Gaia DR3 1835061099783515776,1835061099783515776,300.1211276118511,26.25003209536501,0.535062212845014,0.026752396,1.0556264,11383.955623676728,3.1800272,3579.8296,15.546634,2815.7058031109887,6.2009254,454.07834,16.714575,12746.809555336622,8.395153,1518.3534,14.484392
Gaia DR3 4488876548200489728,4488876548200489728,268.71342211117366,10.143504911717695,0.615052369378844,0.030751798,0.97658306,15129.334253703251,3.8475995,3932.149,15.237818,7170.051005798029,11.172296,641.7706,15.699737,11308.30429735659,16.77679,674.04456,14.614402
Gaia DR3 1371721367893076608,1371721367893076608,237.66531404185852,34.236747282032276,1.0242369737300245,0.051210478,0.98923177,3116.1303600976003,1.7847207,1746.0045,16.953327,1194.704841121802,7.8250237,152.67747,17.645391,2739.7590605641467,10.889313,251.60074,16.153614
Gaia DR3 4420637493621142272,4420637493621142272,229.66492120866928,1.0166470861257018,0.8787382365631555,0.043935735,0.9104751,7010.214534523142,3.7089355,1890.088,16.073038,3304.775917377138,12.546301,263.4064,16.540688,5259.36578336062,18.900112,278.27167,15.445562
Gaia DR3 6282774406512262784,6282774406512262784,217.27294286031298,-20.557581619825644,0.750121076509343,0.03750505,0.95583946,9352.521043827823,3.9825668,2348.3652,15.760045,4361.131556289831,13.666654,319.10748,16.239544,7097.795067508008,14.624585,485.3331,15.120087
Gaia DR3 2000675554100202112,2000675554100202112,337.3704201635663,52.07544156991478,0.5428481538762764,0.027141681,1.0063376,15370.279699696728,5.2289004,2939.486,15.220662,8322.222700862047,14.695734,566.30194,15.537944,10158.12306468581,16.967674,598.67505,14.730862
Gaia DR3 5856995744237900928,5856995744237900928,195.2749470096407,-68.50900992864185,0.517282884490412,0.025863448,1.5089369,26721.69898434545,12.843296,2080.5952,14.620207,13655.414935499857,25.531794,534.8396,15.00028,20038.57568971866,19.650862,1019.7301,13.993228
Gaia DR3 5258674639165726080,5258674639165726080,154.55141144958145,-57.86691649781012,0.44087278652455436,0.022043047,0.98096895,16083.392596896932,3.9205747,4102.3047,15.171423,7756.049326159454,10.869142,713.58435,15.614441,11920.656291925014,13.033312,914.6299,14.557145
Gaia DR3 4046938226056018048,4046938226056018048,278.3957706437267,-30.8555298331695,0.9801459428839343,0.049005978,0.97779065,6378.126783433957,3.19936,1993.5634,16.175634,2646.9240633663103,10.478069,252.61563,16.781689,5287.692978898317,10.431789,506.88263,15.43973
Gaia DR3 4092211755570951680,4092211755570951680,279.6415848630654,-19.771305374210442,1.086135603511099,0.05430532,0.9460713,4786.130915486621,3.65389,1309.8728,16.487406,2005.7164538162824,12.441972,161.20567,17.082869,4741.232308642324,18.661917,254.05923,15.558167
Gaia DR3 4547432590422542848,4547432590422542848,260.4857910976109,17.706417571126593,1.578783445206274,0.07893705,1.0120838,1955.3891887067955,1.6080148,1216.0269,17.459284,505.56954510052157,5.747003,87.970985,18.57909,2102.535821839824,6.978665,301.28052,16.441036
Gaia DR3 6633969071947912064,6633969071947912064,272.95590823437016,-62.16962920804147,0.7349646383663232,0.03674724,1.3079993,16042.647038987585,5.1218,3132.2283,15.174177,8046.562106776255,11.38953,706.4876,15.574516,11503.286021339154,9.90914,1160.8763,14.59584
Gaia DR3 4045382348384557184,4045382348384557184,273.9127073511853,-33.82408491326625,0.536255376148625,0.026812047,0.9032403,24927.112493082797,6.090842,4092.5562,14.695687,11202.878050712197,17.255718,649.227,15.215219,19686.691061395235,22.861433,861.1311,14.012464
Gaia DR3 380267642655093120,380267642655093120,6.38041434292367,40.83493271693213,1.5598405311477597,0.07798992,0.98925775,2643.59769075124,1.5383923,1718.4158,17.131878,766.4930133738488,8.695325,88.15002,18.127272,2737.035754439753,8.347064,327.90402,16.154694
Gaia DR3 5920121833496441856,5920121833496441856,268.05535728749624,-55.945396679008645,0.7011744817017169,0.035057772,1.0767933,10432.252313149707,3.550044,2938.626,15.641421,4919.743759086815,8.662467,567.9379,16.108686,7845.979349303955,8.170289,960.3062,15.011277
Gaia DR3 4170424548770779904,4170424548770779904,269.531882256242,-9.010353302746147,0.6620683891061815,0.033102524,1.0436264,17408.080603187573,7.0962453,2453.1396,15.085489,3817.7835270027376,9.294591,410.75327,16.384014,20330.496852267,18.171074,1118.8385,13.977526
Gaia DR3 6237194907903427712,6237194907903427712,239.60691518726713,-22.860090235258745,0.632175142022887,0.031607904,1.0682778,18322.049696908147,4.575679,4004.2256,15.029932,8539.931788270153,14.488216,589.4398,15.509906,14046.184246614943,13.839464,1014.937,14.379
Gaia DR3 6462266449931413248,6462266449931413248,326.4216260701645,-53.19776648196484,0.5278973780137863,0.026394151,0.9509266,14168.904145149016,3.3946502,4173.892,15.309026,7657.661868455828,9.546262,802.1634,15.628302,9295.78892425076,8.951458,1038.4664,14.82718
Gaia DR3 4198826725155239552,4198826725155239552,285.28093699209546,-11.8774266495396,0.6093135847621138,0.030464852,0.92319673,15427.734034003095,6.1366,2514.0525,15.216612,6330.547469365352,19.584173,323.24814,15.834939,13316.15400723716,23.511559,566.3663,14.436949
Gaia DR3 2191291665888465792,2191291665888465792,318.46669997984907,58.393858043909546,0.35775461345688764,0.017887244,0.94584334,19158.11557763718,15.2870655,1253.2239,14.981485,7173.240898978861,22.588818,317.55716,15.699254,17255.480214848838,33.109573,521.16284,14.155578
Gaia DR3 4615427626433962880,4615427626433962880,50.23142771242505,-84.10543672056365,0.5187377698433017,0.025936184,0.967124,8865.3907077851,2.7693763,3201.223,15.818122,4400.440635130706,14.835094,296.6237,16.229801,6340.298014608885,11.11314,570.52264,15.242621
Gaia DR3 418152797562138240,418152797562138240,8.806511630168908,54.76225311092827,0.720475394727011,0.036022786,0.9478066,9678.400845535378,2.3616512,4098.15,15.722857,4367.096001634375,8.891583,491.1494,16.23806,7644.423604527795,10.341136,739.22473,15.039534
Gaia DR3 3419576171356529152,3419576171356529152,74.88679012833032,24.52419776054584,1.3710178223179907,0.06854902,1.0057157,3729.79902150201,2.5737095,1449.1919,16.758154,1248.7346496535852,7.4696717,167.17397,17.597366,3578.1302786862657,10.762632,332.45865,15.863755
Gaia DR3 5621952284547102080,5621952284547102080,133.37755966410833,-38.54041456396913,0.43577266246348256,0.02178804,1.6411835,31680.76749193968,9.790163,3235.9795,14.435378,17444.228763049363,30.023413,581.0209,14.734413,22437.15332040512,32.673405,686.70996,13.870476
Gaia DR3 4007432983724050688,4007432983724050688,177.56987927778027,27.08346700827155,0.832877762654778,0.041642748,1.5708914,23074.29053748459,7.6961546,2998.1584,14.779546,12410.56297691822,25.982498,477.65088,15.104063,15296.552446248912,22.891132,668.23047,14.286411
Gaia DR3 6509910625225253120,6509910625225253120,332.13380752653006,-51.91556197201491,0.9532335866241343,0.047660373,0.9692952,6764.452735246139,2.5853047,2616.5012,16.111786,3120.889687644188,10.909895,286.0605,16.602846,5149.533113383627,8.122936,633.9497,15.468476
Gaia DR3 4831962457110733696,4831962457110733696,61.13826798417673,-47.02276490692734,1.0401912667466016,0.05200814,0.99287736,2731.924472663928,1.9531006,1398.7628,17.096195,983.3167374205086,11.438574,85.96497,17.856808,2461.3078141505634,11.469583,214.59436,16.269981
Gaia DR3 5236258826931999232,5236258826931999232,178.07291786123756,-66.02496893699299,0.30106672688153313,0.015052925,1.033492,42810.32958207974,8.418313,5085.381,14.108496,14046.596163832173,19.981417,702.983,14.969614,41704.124172291726,24.127802,1728.4677,13.197448
Gaia DR3 2016793226325894912,2016793226325894912,350.5911085277557,63.15364978817222,0.3794642674835896,0.018972693,1.1649213,27045.769459396837,9.995369,2705.83,14.607119,6509.252920487202,11.048312,589.16266,15.804714,30576.22003876948,24.003149,1273.842,13.534436
Gaia DR3 6126940245557515776,6126940245557515776,183.73624455544797,-49.84629353205837,0.8170524231233011,0.0408515,1.0162009,7777.643481245064,2.5779517,3016.9858,15.960247,3823.5583270825123,10.096516,378.70078,16.382374,5645.132892322641,8.324998,678.09424,15.3687105
Gaia DR3 4259377586438744320,4259377586438744320,279.4220101649156,-2.9062290906185018,0.5242061279841116,0.026209585,1.0035444,25180.018138477968,9.378437,2684.8843,14.684727,8187.0028355163895,12.0749,678.0183,15.55573,25027.744049057794,19.637785,1274.4688,13.751842
Gaia DR3 4505251373025460992,4505251373025460992,279.46439905225594,12.820363715466883,0.6931007416644737,0.034654085,1.0315728,10967.122952279715,4.0670953,2696.5493,15.587135,4256.536214647178,12.332393,345.15088,16.265902,9690.753580158893,15.648401,619.28076,14.7820015
Gaia DR3 451253388952843776,451253388952843776,39.519099065822324,51.23617782974005,1.3161162405382665,0.065804005,1.0517855,4064.7357510040856,2.4680016,1646.9745,16.664785,1523.1703576157224,15.269125,99.75492,17.381672,3634.1712520687543,8.12133,447.48474,15.846882
Gaia DR3 4113365053578473856,4113365053578473856,254.65062974647003,-24.082087119710366,0.7553586384591207,0.037766892,1.0247537,9616.312019524483,2.7331738,3518.3682,15.729845,4493.54491363228,8.26099,543.9475,16.20707,7389.027732726814,7.5313816,981.0986,15.076427
Gaia DR3 6170534953879488384,6170534953879488384,209.82429246977867,-33.67464564176348,0.8762972507958887,0.043813657,1.0258352,8816.488123831736,3.7898571,2326.338,15.824128,4300.940825527774,12.91636,332.98398,16.254633,6396.957087284952,15.950546,401.0494,15.232962
Gaia DR3 895521232635843712,895521232635843712,113.86711381468966,36.00995523332518,1.0292041126997855,0.051458783,1.0207298,6292.332096850171,41.71375,150.84552,16.190338,2746.7819344062386,89.57009,30.666285,16.741482,5219.287420453213,135.30768,38.573475,15.453868
Gaia DR3 1802122926847691264,1802122926847691264,305.18267684276145,11.713145412318022,0.7889223857480689,0.039445035,1.3960103,17623.206664822097,4.432618,3975.8008,15.072155,9231.323134364717,13.148909,702.06,15.425383,12023.761155500515,10.817114,1111.5498,14.547794
Gaia DR3 5317039808747051136,5317039808747051136,131.58663605330509,-54.694562691498795,0.23483652696109703,0.011741503,1.1607587,156702.7757250916,169.05492,926.93414,12.699676,41741.14279069548,164.36533,253.95346,13.787131,169430.66606032653,481.70294,351.73267,11.675415
Gaia DR3 5540327771115709696,5540327771115709696,124.74067734313154,-38.68726462690448,0.8050605033530266,0.04025191,0.96143514,4433.592625866195,2.07827,2133.3093,16.570477,1795.928097720463,7.939175,226.21092,17.20282,3754.645928705212,7.470016,502.6289,15.811473
Gaia DR3 6829566005770862464,6829566005770862464,319.91789562902414,-20.23662320450421,1.2140596311045553,0.060701303,1.0543047,4807.929341535736,2.182221,2203.2275,16.482471,1918.7832193361662,13.474747,142.39847,17.130978,4133.512726448688,8.990009,459.78958,15.707097
Gaia DR3 1758664317437334912,1758664317437334912,317.81439053929057,12.294166098861835,0.6127779011771783,0.030638048,1.0794433,20202.10974799119,5.2494807,3848.4016,14.923875,11298.27295129584,88.75315,127.299965,15.206012,14941.351930441,208.60945,71.62356,14.311921
Gaia DR3 5483550498182351616,5483550498182351616,100.10212790941586,-58.40893408760312,0.771082546940219,0.038553063,1.0337332,4577.7415088463085,2.403228,1904.8303,16.535738,2226.0489994835248,13.500221,164.88982,16.969706,3401.4602479106084,11.27319,301.73007,15.918732
Gaia DR3 6002009851774106240,6002009851774106240,234.2631961628778,-41.45364033528235,1.4687431590745188,0.07343512,0.9815117,4493.048658839715,2.3916612,1878.631,16.556015,1545.0519655496396,10.293285,150.1029,17.366184,4262.719677737427,7.766789,548.83936,15.673678
Gaia DR3 5239846116707906560,5239846116707906560,161.5386173760247,-64.25028180657651,1.330347589719759,0.066515535,0.9847472,2466.582748752279,2.0243626,1218.4491,17.207129,702.0095078959748,8.505227,82.5386,18.222685,2581.977969418001,9.600795,268.93378,16.218014
Gaia DR3 6660901467535671552,6660901467535671552,283.97273129928084,-50.600392613658016,0.26565012027183643,0.013282138,0.9673856,220143.3760071349,62.087048,3545.7214,12.330603,76041.68989220212,72.47402,1049.2268,13.135913,207614.16683897562,143.67676,1445.0087,11.454753
Gaia DR3 6381253505483768832,6381253505483768832,350.6431501995676,-71.14641866232395,0.970865000889834,0.0485419,1.021948,3377.6114419903206,1.8335705,1842.0952,16.865843,1416.8562282772593,10.29124,137.67595,17.460228,2783.7599999609115,7.6416464,364.288,16.136316
Gaia DR3 5819313934541734912,5819313934541734912,240.79927668929602,-69.98110503037627,0.8296359072285966,0.041480638,1.0063523,5481.491910973223,2.0442839,2681.3752,16.34012,2450.1721379968153,8.649141,283.285,16.865551,4330.275176638375,6.004441,721.1788,15.656607
Gaia DR3 2280841283029317760,2280841283029317760,333.8667806766088,76.78946611841025,1.0825347320481504,0.05412523,0.9884404,2573.1342842262457,1.9602957,1312.6256,17.161211,770.3172769890851,10.943499,70.3904,18.121868,2633.930394493567,11.166861,235.87027,16.196384
Gaia DR3 4197527583432068480,4197527583432068480,287.44557371685397,-13.413378360995633,0.7131756871611192,0.03565779,1.0651069,14091.306762945555,4.997982,2819.3992,15.314989,6676.554817922437,15.315582,435.93216,15.777162,10629.248159563629,14.544034,730.8322,14.681639
Gaia DR3 1824664766342549760,1824664766342549760,297.5446312966996,19.018489600479608,0.33066008825058185,0.016532544,1.0045289,55077.477102658864,10.530509,5230.277,13.834931,20092.86841517082,40.674084,493.99683,14.580937,51187.32817259551,77.6424,659.27026,12.974989
Gaia DR3 5971615330322662144,5971615330322662144,252.28725843874113,-36.92171023716578,0.6423781829688661,0.032118015,1.0048324,12767.110011762465,3.5480068,3598.3894,15.422135,5199.506085010557,11.6473465,446.41122,16.048637,11010.369337364882,12.604356,873.53687,14.643391
Gaia DR3 678470353049231232,678470353049231232,128.11014552186236,24.220934207526486,2.417440557449568,0.12086867,4.5235696,15236.021076645982,15.468431,984.97516,15.230188,5221.99959230031,15.38048,339.52124,16.043951,15146.903625540217,12.5928335,1202.8193,14.297086
Gaia DR3 4084323339388120064,4084323339388120064,289.84699624513735,-18.470412169337074,0.6342887309705431,0.031713553,1.2205586,23777.00597394374,7.5265355,3159.0903,14.746974,12561.54771164821,15.644738,802.92474,15.090935,16054.728153804392,15.519495,1034.4878,14.233888
Gaia DR3 5648821221989386240,5648821221989386240,134.61198555909877,-27.41832001395325,0.2599419493226516,0.012996735,0.9529053,97004.93699476836,9.496158,10215.178,13.220383,41277.07274455766,19.673807,2098.0725,13.79927,79366.13544989028,26.914606,2948.8127,12.498807
Gaia DR3 6028032573270827520,6028032573270827520,252.78298665547578,-30.388277479896644,0.6266820599969457,0.031333227,0.96210057,17192.63216654507,4.6986012,3659.0957,15.09901,7636.6345624579435,9.773785,781.33856,15.631288,13752.008085073569,16.49203,833.85785,14.40198
Gaia DR3 3471344442967021056,3471344442967021056,187.86451700238254,-30.06674402801032,0.7294768261960787,0.03647282,1.0292149,9767.959180432617,3.2408345,3014.026,15.712857,4982.924846568065,11.707792,425.60754,16.094831,6814.7199803862495,9.1217165,747.08746,15.164275
Gaia DR3 1873192231739863936,1873192231739863936,315.98605989464363,40.59358315908127,0.4593749011679259,0.0229681,1.1371694,18350.38390636602,4.272286,4295.2144,15.028254,7566.294888944573,9.858474,767.4915,15.641335,15583.05559912686,15.209958,1024.5298,14.266264
Gaia DR3 5866671240385725056,5866671240385725056,214.9557055790995,-60.64389940189651,0.4156513065568869,0.020781983,0.99732053,21896.64048137581,3.6009953,6080.7188,14.836423,9105.76646013841,8.800967,1034.6324,15.440251,18818.93924888633,9.682774,1943.5485,14.061408
Gaia DR3 4049314476848521600,4049314476848521600,274.3936595919189,-31.01687501505982,0.6866765762399949,0.034332868,0.96526337,14528.27715562731,5.5446343,2620.2407,15.281832,6941.664645452526,20.07758,345.7421,15.734883,11147.483290068607,34.203506,325.91638,14.629953
Gaia DR3 4254175247184092800,4254175247184092800,283.5992906522888,-5.179168161639155,0.6621454687772861,0.033106346,0.9925185,14960.663672892813,7.5789905,1973.9652,15.2499895,4852.914407420704,12.492997,388.45078,16.123535,15019.218967545632,27.352846,549.0916,14.306277
Gaia DR3 4211104937120614272,4211104937120614272,290.06211948151656,-5.875210361434565,0.7368297012235766,0.03684045,1.1511724,17070.785486921457,5.7382483,2974.9124,15.106733,7151.273686138744,17.811647,401.49423,15.702583,14312.03046068481,19.675238,727.4133,14.358643
Gaia DR3 2769634610291422464,2769634610291422464,3.157897362265375,16.34734339681229,0.8995430369613128,0.044975888,1.1191744,10560.434369991015,3.340049,3161.7603,15.628162,5095.9606612497455,13.749306,370.63403,16.070477,7728.728566531059,8.322656,928.6373,15.027625
Gaia DR3 5705068246837154048,5705068246837154048,130.71686694357882,-19.704748034425748,1.7539171212487126,0.08769338,1.0343117,1678.778236555273,1.4600143,1149.8368,17.624884,397.0355251107791,5.471685,72.56184,18.841469,1915.8130682164651,9.953015,192.48569,16.542013
Gaia DR3 2591526405334964992,2591526405334964992,20.31994924397821,16.039972539452513,1.9472034881237408,0.09735742,0.96208215,2250.770027552934,1.7201428,1308.4785,17.30654,651.3964878002865,7.107382,91.650696,18.303928,2335.2811945641206,7.8629117,296.99954,16.327047
Gaia DR3 2129840545124282624,2129840545124282624,292.7222467198079,49.79212807669118,0.6808562661635802,0.034041848,1.0153117,5565.029167868608,2.5889127,2149.5623,16.323698,2822.91908485605,13.009529,216.98857,16.711796,3928.3937218337624,10.811219,363.3627,15.762358
Gaia DR3 4252246806905378432,4252246806905378432,282.0299187528612,-7.576300542428254,0.6594196712832006,0.03297005,0.9354852,13288.817297070602,5.261614,2525.6162,15.378651,5936.263605467098,14.650545,405.19064,15.904759,10869.069090091929,23.409916,464.2934,14.657414
Gaia DR3 2171740459365219968,2171740459365219968,323.6090782935741,51.622605921778025,1.197172478783089,0.05985692,0.98699063,2282.1626461188757,1.5312564,1490.3856,17.2915,677.636203222093,8.802448,76.9827,18.261051,2288.3950498376435,7.609361,300.7342,16.349068
Gaia DR3 810479677583833728,810479677583833728,153.01802107347368,46.90036555824773,0.7336495045611845,0.036681432,1.009531,8761.696870351105,3.1672041,2766.382,15.830896,4482.660426692339,9.510423,471.34186,16.209703,6122.86361172801,10.759198,569.0818,15.280509
Gaia DR3 5200168422852222080,5200168422852222080,177.50851847074972,-78.24881886612432,0.39273176774915786,0.019636031,0.99497306,17057.56697312824,3.9698672,4296.7603,15.107574,7318.763759180304,15.639635,467.96255,15.677448,13925.303057741052,14.653983,950.2743,14.388384
Gaia DR3 4317622977954571648,4317622977954571648,295.64769434976415,14.40666406357174,0.7678349230724875,0.038390655,0.97092354,7614.143542157737,2.8567455,2665.321,15.9833145,3382.343698827298,7.6819944,440.29498,16.515497,5999.728616371898,12.089502,496.2759,15.302567
Gaia DR3 397842859286013184,397842859286013184,18.75833817277321,45.47905426825801,1.588523973469306,0.07942394,1.0448273,3237.0690473485884,2.9464555,1098.6316,16.911987,1053.763718513333,10.30524,102.25514,17.781685,3128.239125547979,12.905392,242.39784,16.009645
